"Estacion","Fecha inicial","Fecha final","HAire10"
"UNIVERSIDAD DE MEDELLÍN","2025-03-06","","77.17804861"
"UNIVERSIDAD DE MEDELLÍN","2025-03-05","","81.267875"
"UNIVERSIDAD DE MEDELLÍN","2025-03-04","","85.43686111"
"UNIVERSIDAD DE MEDELLÍN","2025-03-03","","81.61559722"
"UNIVERSIDAD DE MEDELLÍN","2025-03-02","","75.35703472"
"UNIVERSIDAD DE MEDELLÍN","2025-03-01","","85.74979861"
"UNIVERSIDAD DE MEDELLÍN","2025-02-28","","86.98262433"
"UNIVERSIDAD DE MEDELLÍN","2025-02-27","","80.28125694"
"UNIVERSIDAD DE MEDELLÍN","2025-02-26","","81.14247917"
"UNIVERSIDAD DE MEDELLÍN","2025-02-25","","86.22121528"
"UNIVERSIDAD DE MEDELLÍN","2025-02-24","","86.89820139"
"UNIVERSIDAD DE MEDELLÍN","2025-02-23","","82.28298611"
"UNIVERSIDAD DE MEDELLÍN","2025-02-22","","83.57138889"
"UNIVERSIDAD DE MEDELLÍN","2025-02-21","","80.58040278"
"UNIVERSIDAD DE MEDELLÍN","2025-02-20","","67.99117857"
"UNIVERSIDAD DE MEDELLÍN","2025-02-19","","70.08521852"
"UNIVERSIDAD DE MEDELLÍN","2025-02-18","","76.15080964"
"UNIVERSIDAD DE MEDELLÍN","2025-02-16","","95.27799394"
"UNIVERSIDAD DE MEDELLÍN","2025-02-15","","82.83372132"
"UNIVERSIDAD DE MEDELLÍN","2025-02-14","","82.7206783"
"UNIVERSIDAD DE MEDELLÍN","2025-02-13","","84.52466514"
"UNIVERSIDAD DE MEDELLÍN","2025-02-12","","76.27430952"
"UNIVERSIDAD DE MEDELLÍN","2025-02-11","","87.12303029"
"UNIVERSIDAD DE MEDELLÍN","2025-02-10","","84.20534357"
"UNIVERSIDAD DE MEDELLÍN","2025-02-09","","88.90957614"
"UNIVERSIDAD DE MEDELLÍN","2025-02-08","","79.53970909"
"UNIVERSIDAD DE MEDELLÍN","2025-02-07","","79.84948172"
"UNIVERSIDAD DE MEDELLÍN","2025-02-06","","78.39814583"
"UNIVERSIDAD DE MEDELLÍN","2025-02-05","","88.17346528"
"UNIVERSIDAD DE MEDELLÍN","2025-02-04","","81.23739723"
"UNIVERSIDAD DE MEDELLÍN","2025-02-03","","76.71463535"
"UNIVERSIDAD DE MEDELLÍN","2025-02-01","","76.65832918"
"UNIVERSIDAD DE MEDELLÍN","2025-01-31","","67.34494035"
"UNIVERSIDAD DE MEDELLÍN","2025-01-30","","60.96583788"
"UNIVERSIDAD DE MEDELLÍN","2025-01-29","","69.96868646"
"UNIVERSIDAD DE MEDELLÍN","2025-01-28","","71.95658808"
"UNIVERSIDAD DE MEDELLÍN","2025-01-27","","73.75093357"
"UNIVERSIDAD DE MEDELLÍN","2025-01-26","","77.05309062"
"UNIVERSIDAD DE MEDELLÍN","2025-01-25","","76.40680105"
"UNIVERSIDAD DE MEDELLÍN","2025-01-24","","75.72909365"
"UNIVERSIDAD DE MEDELLÍN","2025-01-23","","67.81918535"
"UNIVERSIDAD DE MEDELLÍN","2025-01-22","","71.80223525"
"UNIVERSIDAD DE MEDELLÍN","2025-01-21","","80.88460178"
"UNIVERSIDAD DE MEDELLÍN","2025-01-20","","80.11753424"
"UNIVERSIDAD DE MEDELLÍN","2025-01-18","","68.33535673"
"UNIVERSIDAD DE MEDELLÍN","2025-01-17","","70.60910711"
"UNIVERSIDAD DE MEDELLÍN","2025-01-16","","73.48222469"
"UNIVERSIDAD DE MEDELLÍN","2025-01-15","","71.63220945"
"UNIVERSIDAD DE MEDELLÍN","2025-01-14","","71.20384722"
"UNIVERSIDAD DE MEDELLÍN","2025-01-13","","63.77407353"
"UNIVERSIDAD DE MEDELLÍN","2025-01-11","","78.73634223"
"UNIVERSIDAD DE MEDELLÍN","2025-01-10","","76.11024725"
"UNIVERSIDAD DE MEDELLÍN","2025-01-09","","79.73850307"
"UNIVERSIDAD DE MEDELLÍN","2025-01-08","","77.10607778"
"UNIVERSIDAD DE MEDELLÍN","2025-01-07","","79.37259442"
"UNIVERSIDAD DE MEDELLÍN","2025-01-04","","87.47897485"
"UNIVERSIDAD DE MEDELLÍN","2025-01-03","","87.80505556"
"UNIVERSIDAD DE MEDELLÍN","2025-01-02","","80.93294444"
